id,screen/route,file:line,kind,core_path,hebrew_source
he-1505,/courses/$courseId,src/routes/courses.$courseId.index.tsx:13,string,yes,"פרטי הקורס המקוון: מודולים, שיעורים והרשמה ללמידה עצמית ב-Haile Drive AI."
he-1506,/courses/$courseId,src/routes/courses.$courseId.index.tsx:14,string,yes,קורס מקוון — Haile Drive AI
he-1507,/courses/$courseId,src/routes/courses.$courseId.index.tsx:15,string,yes,"מודולים, שיעורים והרשמה ללמידה עצמית."
he-1508,/courses/$courseId,src/routes/courses.$courseId.index.tsx:39,string,yes,נרשמת לקורס בהצלחה
he-1509,/courses/$courseId,src/routes/courses.$courseId.index.tsx:44,string,yes,ההרשמה נכשלה — יש להסדיר תשלום או לפנות למשרד
he-1510,/courses/$courseId,src/routes/courses.$courseId.index.tsx:54,jsx_text,yes,טוען קורס…
he-1511,/courses/$courseId,src/routes/courses.$courseId.index.tsx:60,jsx_text,yes,הקורס לא נמצא.
he-1512,/courses/$courseId,src/routes/courses.$courseId.index.tsx:61,jsx_text,yes,חזרה לקטלוג
he-1513,/courses/$courseId,src/routes/courses.$courseId.index.tsx:71,jsx_text,yes,← כל הקורסים
he-1514,/courses/$courseId,src/routes/courses.$courseId.index.tsx:84,jsx_text,yes,שיעורים
he-1515,/courses/$courseId,src/routes/courses.$courseId.index.tsx:86,jsx_text,yes,שעות
he-1516,/courses/$courseId,src/routes/courses.$courseId.index.tsx:90,string,yes,ללא עלות
he-1517,/courses/$courseId,src/routes/courses.$courseId.index.tsx:102,jsx_text,yes,% הושלמו
he-1518,/courses/$courseId,src/routes/courses.$courseId.index.tsx:108,jsx_text,yes,המשך למידה
he-1519,/courses/$courseId,src/routes/courses.$courseId.index.tsx:114,jsx_text,yes,הרשמה לקורס נפתחת לאחר הסדרת התשלום. עד אז אפשר לצפות בשיעורי ההדגמה החופשיים שלמטה.
he-1520,/courses/$courseId,src/routes/courses.$courseId.index.tsx:122,string,yes,נרשם…
he-1521,/courses/$courseId,src/routes/courses.$courseId.index.tsx:122,string,yes,הרשמה לקורס
he-1522,/courses/$courseId,src/routes/courses.$courseId.index.tsx:130,jsx_text,yes,תוכנית הקורס
he-1523,/courses/$courseId,src/routes/courses.$courseId.index.tsx:133,jsx_text,yes,תוכן הקורס בהכנה.
he-1524,/courses/$courseId,src/routes/courses.$courseId.index.tsx:145,jsx_text,yes,דק׳
he-1525,/courses/$courseId,src/routes/courses.$courseId.index.tsx:149,jsx_text,yes,אין שיעורים במודול זה עדיין.
he-1526,/courses/$courseId,src/routes/courses.$courseId.index.tsx:158,jsx_text,yes,צפייה חופשית
he-1527,/courses/$courseId/learn,src/routes/courses.$courseId.learn.tsx:15,string,yes,למידה בקורס — Haile Drive AI
he-1528,/courses/$courseId/learn,src/routes/courses.$courseId.learn.tsx:16,string,yes,"נגן התוכן של הקורס המקוון — שיעורים, חומרים וסימון התקדמות ב-Haile Drive AI."
he-1529,/courses/$courseId/learn,src/routes/courses.$courseId.learn.tsx:17,string,yes,למידה בקורס — Haile Drive AI
he-1530,/courses/$courseId/learn,src/routes/courses.$courseId.learn.tsx:18,string,yes,"שיעורים, חומרים וסימון התקדמות."
he-1531,/courses/$courseId/learn,src/routes/courses.$courseId.learn.tsx:68,string,yes,כל הכבוד! סיימת את הקורס 🎉
he-1532,/courses/$courseId/learn,src/routes/courses.$courseId.learn.tsx:70,string,yes,שמירת ההתקדמות נכשלה
he-1533,/courses/$courseId/learn,src/routes/courses.$courseId.learn.tsx:74,jsx_text,yes,טוען…
he-1534,/courses/$courseId/learn,src/routes/courses.$courseId.learn.tsx:82,jsx_text,yes,← חזרה לדף הקורס
he-1535,/courses/$courseId/learn,src/routes/courses.$courseId.learn.tsx:90,jsx_text,yes,% הושלמו
he-1536,/courses/$courseId/learn,src/routes/courses.$courseId.learn.tsx:96,jsx_text,yes,אין עדיין שיעורים בקורס הזה.
he-1537,/courses/$courseId/learn,src/routes/courses.$courseId.learn.tsx:134,jsx_text,yes,בחרו שיעור מהרשימה.
he-1538,/courses/$courseId/learn,src/routes/courses.$courseId.learn.tsx:139,jsx_text,yes,שיעור זה נעול. יש להירשם לקורס כדי לצפות.
he-1539,/courses/$courseId/learn,src/routes/courses.$courseId.learn.tsx:150,jsx_text,yes,דק׳
he-1540,/courses/$courseId/learn,src/routes/courses.$courseId.learn.tsx:169,string,yes,✓ הושלם — בטל סימון
he-1541,/courses/$courseId/learn,src/routes/courses.$courseId.learn.tsx:169,string,yes,סמן כהושלם
he-1542,/courses/$courseId/learn,src/routes/courses.$courseId.learn.tsx:205,jsx_text,yes,הצטרפות לשיעור החי
he-1543,/courses/$courseId/learn,src/routes/courses.$courseId.learn.tsx:211,jsx_text,yes,טוען חומר…
he-1544,/courses/$courseId/learn,src/routes/courses.$courseId.learn.tsx:213,jsx_text,yes,החומר אינו זמין כרגע.
he-1545,/courses/$courseId/learn,src/routes/courses.$courseId.learn.tsx:217,jsx_text,yes,פתיחת «
he-1546,/courses/$courseId/learn,src/routes/courses.$courseId.learn.tsx:228,jsx_text,yes,אין תוכן לשיעור זה עדיין.
he-1547,/courses,src/routes/courses.index.tsx:11,string,yes,קורסים מקוונים — Haile Drive AI
he-1548,/courses,src/routes/courses.index.tsx:12,string,yes,קטלוג הקורסים המקוונים של Haile Drive AI — לימוד עצמי לרישיון אוטובוס ורכב כבד בעברית ובאמהרית.
he-1549,/courses,src/routes/courses.index.tsx:13,string,yes,קורסים מקוונים — Haile Drive AI
he-1550,/courses,src/routes/courses.index.tsx:14,string,yes,קורסים מקוונים בקצב אישי לרישיון אוטובוס ורכב כבד.
he-1551,/courses,src/routes/courses.index.tsx:41,jsx_text,yes,קורסים מקוונים
he-1552,/courses,src/routes/courses.index.tsx:42,jsx_text,yes,"למידה בקצב אישי — צפו, קראו והתקדמו מתי שנוח לכם"
he-1553,/courses,src/routes/courses.index.tsx:44,jsx_text,yes,טוען קורסים…
he-1554,/courses,src/routes/courses.index.tsx:49,jsx_text,yes,אין עדיין קורסים מקוונים פתוחים. חזרו בקרוב.
he-1555,/courses,src/routes/courses.index.tsx:78,string,yes,טיוטה
he-1556,/courses,src/routes/courses.index.tsx:78,string,yes,ארכיון
he-1557,/courses,src/routes/courses.index.tsx:89,jsx_text,yes,שעות
he-1558,/courses,src/routes/courses.index.tsx:93,string,yes,ללא עלות
he-1559,/courses,src/routes/courses.index.tsx:103,jsx_text,yes,% הושלמו
he-1560,/dashboard,src/routes/dashboard.tsx:35,string,yes,שיעור
he-1561,/dashboard,src/routes/dashboard.tsx:36,string,yes,מבחן
he-1562,/dashboard,src/routes/dashboard.tsx:37,string,yes,השלמה
he-1563,/dashboard,src/routes/dashboard.tsx:52,string,yes,מתחיל עכשיו
he-1564,/dashboard,src/routes/dashboard.tsx:56,template,yes,בעוד ${h} שע׳ ${m} דק׳
he-1565,/dashboard,src/routes/dashboard.tsx:57,template,yes,בעוד ${m} דק׳
he-1566,/dashboard,src/routes/dashboard.tsx:59,template,yes,בעוד ${s} שנ׳
he-1567,/dashboard,src/routes/dashboard.tsx:149,string,yes,ציון BEQA אחרון
he-1568,/dashboard,src/routes/dashboard.tsx:154,template,yes,${beqaCount} סשנים · ${examPassedCount}/${examTotalCount} מבחנים
he-1569,/dashboard,src/routes/dashboard.tsx:156,template,yes,${examPassedCount}/${examTotalCount} מבחנים
he-1570,/dashboard,src/routes/dashboard.tsx:157,string,yes,טרם בוצע אבחון
he-1571,/dashboard,src/routes/dashboard.tsx:182,jsx_text,yes,המשך מהנקודה האחרונה
he-1572,/dashboard,src/routes/dashboard.tsx:183,jsx_text,yes,השיעור האחרון שלך
he-1573,/dashboard,src/routes/dashboard.tsx:199,jsx_text,yes,"הלו""ז של היום"
he-1574,/dashboard,src/routes/dashboard.tsx:201,jsx_text,yes,"כל הלו""ז"
he-1575,/dashboard,src/routes/dashboard.tsx:211,jsx_text,yes,מבחן קרוב
he-1576,/dashboard,src/routes/dashboard.tsx:221,jsx_text,yes,פתח
he-1577,/dashboard,src/routes/dashboard.tsx:228,jsx_text,yes,טוען…
he-1578,/dashboard,src/routes/dashboard.tsx:232,jsx_text,yes,אין שיעורים או מבחנים מתוזמנים להיום
he-1579,/dashboard,src/routes/dashboard.tsx:264,string,yes,הסתיים
he-1580,/dashboard,src/routes/dashboard.tsx:277,jsx_text,yes,הלוז שלי
he-1581,/dashboard,src/routes/dashboard.tsx:278,jsx_text,yes,שיעורים ומבחנים
he-1582,/dashboard,src/routes/dashboard.tsx:289,template,yes,אחרון: ${lastExamTitle}
he-1583,/dashboard,src/routes/dashboard.tsx:289,string,yes,התחל מבחן
he-1584,/dashboard,src/routes/dashboard.tsx:294,jsx_text,yes,BEQA חי
he-1585,/dashboard,src/routes/dashboard.tsx:295,jsx_text,yes,מצלמה · BPM · HRV
he-1586,/dashboard,src/routes/dashboard.tsx:301,jsx_text,yes,"סימולטור מרב""ד"
he-1587,/dashboard,src/routes/dashboard.tsx:302,jsx_text,yes,MMPI · CPT · ATAVT · ראיון פסיכולוגי
he-1588,/dashboard,src/routes/dashboard.tsx:311,jsx_text,yes,חומרי לימוד
he-1589,/dashboard,src/routes/dashboard.tsx:318,jsx_text,yes,טוען…
he-1590,/dashboard,src/routes/dashboard.tsx:321,jsx_text,yes,עדיין אין חומרי לימוד זמינים. פנה למרצה.
he-1591,/diagnostics,src/routes/diagnostics.tsx:23,string,yes,אבחון מקצועי מאוחד — Haile Drive AI
he-1592,/diagnostics,src/routes/diagnostics.tsx:128,string,yes,צריך להיות מחובר
he-1593,/diagnostics,src/routes/diagnostics.tsx:169,string,yes,גישה למצלמה נדחתה. אפשר אותה בהגדרות הדפדפן.
he-1594,/diagnostics,src/routes/diagnostics.tsx:182,string,yes,שב בנוחות. הסתכל על המצלמה. 30 שניות.
he-1595,/diagnostics,src/routes/diagnostics.tsx:314,string,yes,שמירת האבחון נכשלה
he-1596,/diagnostics,src/routes/diagnostics.tsx:341,jsx_text,yes,אבחון מקצועי מאוחד
he-1597,/diagnostics,src/routes/diagnostics.tsx:342,jsx_text,yes,יש להתחבר כדי לבצע ולשמור את האבחון.
he-1598,/diagnostics,src/routes/diagnostics.tsx:343,jsx_text,yes,התחבר
he-1599,/diagnostics,src/routes/diagnostics.tsx:353,jsx_text,yes,האבחון נעול
he-1600,/diagnostics,src/routes/diagnostics.tsx:354,jsx_text,yes,"האבחון המקצועי המאוחד זמין בתשלום של 1,200 ₪."
he-1601,/diagnostics,src/routes/diagnostics.tsx:355,jsx_text,yes,📩 פנה להנהלה
he-1602,/diagnostics,src/routes/diagnostics.tsx:430,jsx_text,yes,אבחון מקצועי מאוחד
he-1603,/diagnostics,src/routes/diagnostics.tsx:432,jsx_text,yes,מערכת אבחון משולבת: פסיכולוגי + ביומטרי + ניתוח פנים.
he-1604,/diagnostics,src/routes/diagnostics.tsx:433,jsx_text,yes,משך: ~7 דקות. נדרשת מצלמה.
he-1605,/diagnostics,src/routes/diagnostics.tsx:436,jsx_text,yes,פסיכולוגי
he-1606,/diagnostics,src/routes/diagnostics.tsx:437,jsx_text,yes,דופק (rPPG)
he-1607,/diagnostics,src/routes/diagnostics.tsx:438,jsx_text,yes,פנים
he-1608,/diagnostics,src/routes/diagnostics.tsx:441,jsx_text,yes,אפשר מצלמה והתחל
he-1609,/diagnostics,src/routes/diagnostics.tsx:454,jsx_text,yes,תצוגה מקדימה — המצלמה פעילה
he-1610,/diagnostics,src/routes/diagnostics.tsx:457,jsx_text,yes,בחר את הקהילה שלך
he-1611,/diagnostics,src/routes/diagnostics.tsx:483,jsx_text,yes,דופק
he-1612,/diagnostics,src/routes/diagnostics.tsx:491,string,yes,פוקוס
he-1613,/diagnostics,src/routes/diagnostics.tsx:492,string,yes,חרדה
he-1614,/diagnostics,src/routes/diagnostics.tsx:493,string,yes,ביטחון
he-1615,/diagnostics,src/routes/diagnostics.tsx:494,string,yes,בלבול
he-1616,/diagnostics,src/routes/diagnostics.tsx:517,jsx_text,yes,שלב 1 — כיול
he-1617,/diagnostics,src/routes/diagnostics.tsx:518,jsx_text,yes,שב בנוחות. הסתכל על המצלמה.
he-1618,/diagnostics,src/routes/diagnostics.tsx:519,jsx_text,yes,מודד דופק בסיס למשך 30 שניות
he-1619,/diagnostics,src/routes/diagnostics.tsx:522,jsx_text,yes,דופק נוכחי:
he-1620,/diagnostics,src/routes/diagnostics.tsx:524,jsx_text,yes,דלג — יש לי דופק יציב
he-1621,/diagnostics,src/routes/diagnostics.tsx:540,jsx_text,yes,שאלה
he-1622,/diagnostics,src/routes/diagnostics.tsx:540,jsx_text,yes,מתוך
he-1623,/diagnostics,src/routes/diagnostics.tsx:584,jsx_text,yes,⚡ תרחיש לחץ —
he-1624,/diagnostics,src/routes/diagnostics.tsx:618,jsx_text,yes,האבחון הושלם
he-1625,/diagnostics,src/routes/diagnostics.tsx:620,jsx_text,yes,תודה. התוצאה נשמרה לבעלים בלבד. אין ציון במסך זה.
he-1626,/diagnostics,src/routes/diagnostics.tsx:626,jsx_text,yes,אבחון חדש
he-1627,/diagnostics,src/routes/diagnostics.tsx:628,jsx_text,yes,חזרה לדשבורד
he-1628,/,src/routes/index.tsx:25,string,yes,עב
he-1629,/lessons/$lessonId,src/routes/lessons.$lessonId.tsx:118,jsx_text,yes,טוען…
he-1630,/lessons/$lessonId,src/routes/lessons.$lessonId.tsx:127,jsx_text,yes,השיעור לא נמצא
he-1631,/lessons/$lessonId,src/routes/lessons.$lessonId.tsx:129,jsx_text,yes,ייתכן שהשיעור הוסר או טרם הועלה. חזור לרשימת השיעורים.
he-1632,/lessons/$lessonId,src/routes/lessons.$lessonId.tsx:131,jsx_text,yes,← חזור
he-1633,/lessons/$lessonId,src/routes/lessons.$lessonId.tsx:159,jsx_text,yes,· נותרו
he-1634,/lessons/$lessonId,src/routes/lessons.$lessonId.tsx:168,jsx_text,yes,ממשיך מהנקודה האחרונה (
he-1635,/lessons/$lessonId,src/routes/lessons.$lessonId.tsx:197,jsx_text,yes,השהה
he-1636,/lessons/$lessonId,src/routes/lessons.$lessonId.tsx:197,string,yes,המשך
he-1637,/lessons/$lessonId,src/routes/lessons.$lessonId.tsx:197,string,yes,הפעל
he-1638,/lessons/$lessonId,src/routes/lessons.$lessonId.tsx:204,jsx_text,yes,התחל מחדש
he-1639,/lessons/$lessonId,src/routes/lessons.$lessonId.tsx:215,jsx_text,yes,פתח את החומר המלא
he-1640,/lessons/$lessonId,src/routes/lessons.$lessonId.tsx:230,jsx_text,yes,כתוביות בעברית
he-1641,/lessons,src/routes/lessons.tsx:31,jsx_text,yes,שיעורי הכיתה שלך וחומרי לימוד שהוקצו לך
he-1642,/lessons,src/routes/lessons.tsx:35,jsx_text,yes,שיעורים מתוזמנים
he-1643,/lessons,src/routes/lessons.tsx:36,jsx_text,yes,כל הלו״ז ←
he-1644,/lessons,src/routes/lessons.tsx:38,jsx_text,yes,טוען שיעורים…
he-1645,/lessons,src/routes/lessons.tsx:42,jsx_text,yes,אין שיעורים מתוזמנים לכיתה שלך
he-1646,/lessons,src/routes/lessons.tsx:48,jsx_text,yes,טוען…
he-1647,/lessons,src/routes/lessons.tsx:51,jsx_text,yes,טרם הוקצו חומרי לימוד.
he-1648,/lessons,src/routes/lessons.tsx:57,jsx_text,yes,חומרי לימוד
he-1649,/lessons,src/routes/lessons.tsx:63,jsx_text,yes,חומרי העשרה
he-1650,/lessons,src/routes/lessons.tsx:116,jsx_text,yes,שיעור
he-1651,/login,src/routes/login.tsx:26,string,yes,בעלים
he-1652,/login,src/routes/login.tsx:32,string,yes,כניסת בעלים — גישה מלאה לכל המודולים
he-1653,/login,src/routes/login.tsx:36,string,yes,מרצה
he-1654,/login,src/routes/login.tsx:46,string,yes,תלמיד
he-1655,/login,src/routes/login.tsx:97,string,yes,הזן/י מספר טלפון תקין
he-1656,/login,src/routes/login.tsx:106,string,yes,שגיאה בשליחת הקוד
he-1657,/login,src/routes/login.tsx:113,string,yes,הזן/י קוד בן 6 ספרות
he-1658,/login,src/routes/login.tsx:126,string,yes,קוד שגוי או בקשה ממתינה לאישור
he-1659,/login,src/routes/login.tsx:132,string,yes,הזן/י כתובת אימייל לשחזור
he-1660,/login,src/routes/login.tsx:139,string,yes,שלחנו קישור לאיפוס סיסמה למייל שלך. בדוק/י גם בתיקיית הספאם.
he-1661,/login,src/routes/login.tsx:183,jsx_text,yes,בחר/י סוג חשבון · Choose portal
he-1662,/login,src/routes/login.tsx:226,jsx_text,yes,אימייל · Email
he-1663,/login,src/routes/login.tsx:231,jsx_text,yes,כניסה במספר טלפון · በስልክ ቁጥር ግባ
he-1664,/login,src/routes/login.tsx:252,string,yes,כניסה במספר טלפון
he-1665,/login,src/routes/login.tsx:305,jsx_text,yes,שכחת סיסמה? שלח/י קוד אימות
he-1666,/login,src/routes/login.tsx:345,string,yes,שלח קוד · ላክ ኮድ
he-1667,/login,src/routes/login.tsx:359,string,yes,קוד בן 6 ספרות
he-1668,/login,src/routes/login.tsx:367,jsx_text,yes,שנה מספר טלפון
he-1669,/login,src/routes/login.tsx:380,string,yes,אמת והיכנס · አረጋግጥ
he-1670,/login,src/routes/login.tsx:390,jsx_text,yes,כניסת בעלים — הרשאה ניתנת ידנית דרך ניהול משתמשים
he-1671,/marvad-simulator,src/routes/marvad-simulator.tsx:14,string,yes,"סימולטור מרב\""ד — Haile Drive AI"
he-1672,/marvad-simulator,src/routes/marvad-simulator.tsx:30,string,yes,אני מרגיש שאנשים מבינים אותי היטב.
he-1673,/marvad-simulator,src/routes/marvad-simulator.tsx:33,string,yes,תמיד
he-1674,/marvad-simulator,src/routes/marvad-simulator.tsx:34,string,yes,לעיתים קרובות
he-1675,/marvad-simulator,src/routes/marvad-simulator.tsx:35,string,yes,לפעמים
he-1676,/marvad-simulator,src/routes/marvad-simulator.tsx:36,string,yes,לעולם לא
he-1677,/marvad-simulator,src/routes/marvad-simulator.tsx:41,string,yes,"מעולם לא שיקרתי, אפילו לא במשהו קטן."
he-1678,/marvad-simulator,src/routes/marvad-simulator.tsx:45,string,yes,נכון לחלוטין
he-1679,/marvad-simulator,src/routes/marvad-simulator.tsx:46,string,yes,נכון בדרך כלל
he-1680,/marvad-simulator,src/routes/marvad-simulator.tsx:47,string,yes,לא נכון
he-1681,/marvad-simulator,src/routes/marvad-simulator.tsx:52,string,yes,אני מסוגל להתמודד עם לחץ ביום-יום.
he-1682,/marvad-simulator,src/routes/marvad-simulator.tsx:55,string,yes,תמיד
he-1683,/marvad-simulator,src/routes/marvad-simulator.tsx:56,string,yes,לרוב
he-1684,/marvad-simulator,src/routes/marvad-simulator.tsx:57,string,yes,מדי פעם
he-1685,/marvad-simulator,src/routes/marvad-simulator.tsx:58,string,yes,כמעט אף פעם
he-1686,/marvad-simulator,src/routes/marvad-simulator.tsx:63,string,yes,אני ישן טוב בלילה.
he-1687,/marvad-simulator,src/routes/marvad-simulator.tsx:66,string,yes,תמיד
he-1688,/marvad-simulator,src/routes/marvad-simulator.tsx:67,string,yes,לרוב
he-1689,/marvad-simulator,src/routes/marvad-simulator.tsx:68,string,yes,לפעמים
he-1690,/marvad-simulator,src/routes/marvad-simulator.tsx:69,string,yes,כמעט אף פעם
he-1691,/marvad-simulator,src/routes/marvad-simulator.tsx:74,string,yes,אני אף פעם לא כועס על אף אחד.
he-1692,/marvad-simulator,src/routes/marvad-simulator.tsx:78,string,yes,נכון לחלוטין
he-1693,/marvad-simulator,src/routes/marvad-simulator.tsx:79,string,yes,נכון לרוב
he-1694,/marvad-simulator,src/routes/marvad-simulator.tsx:80,string,yes,לא נכון
he-1695,/marvad-simulator,src/routes/marvad-simulator.tsx:89,string,yes,ספר לי על מצב לחץ שחווית לאחרונה. איך התמודדת?
he-1696,/marvad-simulator,src/routes/marvad-simulator.tsx:91,string,yes,פעלתי באימפולסיביות וניסיתי לסיים מהר
he-1697,/marvad-simulator,src/routes/marvad-simulator.tsx:92,string,yes,"עצרתי, נשמתי עמוק וחשבתי לפני שפעלתי"
he-1698,/marvad-simulator,src/routes/marvad-simulator.tsx:93,string,yes,פניתי לעזרה ושיתפתי מישהו קרוב
he-1699,/marvad-simulator,src/routes/marvad-simulator.tsx:98,string,yes,מה אתה מרגיש כשנהג אחר חותך אותך בכביש?
he-1700,/marvad-simulator,src/routes/marvad-simulator.tsx:100,string,yes,כועס מאוד ורוצה להגיב
he-1701,/marvad-simulator,src/routes/marvad-simulator.tsx:101,string,yes,מתעצבן רגע אבל ממשיך הלאה
he-1702,/marvad-simulator,src/routes/marvad-simulator.tsx:102,string,yes,"לא אכפת לי, אני נשאר רגוע"
he-1703,/marvad-simulator,src/routes/marvad-simulator.tsx:107,string,yes,מה הסיבה האמיתית שלך לרצות להיות נהג?
he-1704,/marvad-simulator,src/routes/marvad-simulator.tsx:109,string,yes,כסף ופרנסה בלבד
he-1705,/marvad-simulator,src/routes/marvad-simulator.tsx:110,string,yes,אהבה לכביש ועצמאות
he-1706,/marvad-simulator,src/routes/marvad-simulator.tsx:111,string,yes,אין לי ברירה אחרת
he-1707,/marvad-simulator,src/routes/marvad-simulator.tsx:116,string,yes,איך אתה מגיב לביקורת מהמנהל שלך?
he-1708,/marvad-simulator,src/routes/marvad-simulator.tsx:118,string,yes,מתגונן ומסביר את עצמי
he-1709,/marvad-simulator,src/routes/marvad-simulator.tsx:119,string,yes,מקשיב ומנסה להשתפר
he-1710,/marvad-simulator,src/routes/marvad-simulator.tsx:120,string,yes,מקבל אבל בפנים נפגע
he-1711,/marvad-simulator,src/routes/marvad-simulator.tsx:193,string,yes,שגיאה בשמירת התוצאות:
he-1712,/marvad-simulator,src/routes/marvad-simulator.tsx:194,string,yes,התוצאות נשמרו בהצלחה
he-1713,/marvad-simulator,src/routes/marvad-simulator.tsx:200,jsx_text,yes,טוען…
he-1714,/marvad-simulator,src/routes/marvad-simulator.tsx:212,jsx_text,yes,"סימולטור מרב""ד נעול"
he-1715,/marvad-simulator,src/routes/marvad-simulator.tsx:214,jsx_text,yes,"גישה לסימולטור מרב""ד מלא בתשלום נפרד של"
he-1716,/marvad-simulator,src/routes/marvad-simulator.tsx:217,jsx_text,yes,פנה להנהלת הקמפוס לפרטים והפעלה.
he-1717,/marvad-simulator,src/routes/marvad-simulator.tsx:220,jsx_text,yes,חזרה לדשבורד
he-1718,/marvad-simulator,src/routes/marvad-simulator.tsx:232,jsx_text,yes,"סימולטור מרב""ד"
he-1719,/marvad-simulator,src/routes/marvad-simulator.tsx:233,jsx_text,yes,אבחון פסיכוטכני מלא 🧠
he-1720,/marvad-simulator,src/routes/marvad-simulator.tsx:236,string,yes,התחלה
he-1721,/marvad-simulator,src/routes/marvad-simulator.tsx:236,string,yes,סיום
he-1722,/marvad-simulator,src/routes/marvad-simulator.tsx:307,jsx_text,yes,"ברוך הבא לסימולטור המרב""ד המלא. במהלך האבחון תעבור 4 מודולים:"
he-1723,/marvad-simulator,src/routes/marvad-simulator.tsx:310,jsx_text,yes,שאלון אישיות MMPI
he-1724,/marvad-simulator,src/routes/marvad-simulator.tsx:311,jsx_text,yes,מבדק קשב CPT
he-1725,/marvad-simulator,src/routes/marvad-simulator.tsx:312,jsx_text,yes,אומדן מהירות ATAVT
he-1726,/marvad-simulator,src/routes/marvad-simulator.tsx:313,jsx_text,yes,"ראיון עם ד""ר סולומון"
he-1727,/marvad-simulator,src/routes/marvad-simulator.tsx:316,jsx_text,yes,שפת השאלון:
he-1728,/marvad-simulator,src/routes/marvad-simulator.tsx:318,jsx_text,yes,עברית
he-1729,/marvad-simulator,src/routes/marvad-simulator.tsx:323,jsx_text,yes,התחל אבחון
he-1730,/marvad-simulator,src/routes/marvad-simulator.tsx:467,jsx_text,yes,מבדק CPT — קשב מתמשך
he-1731,/marvad-simulator,src/routes/marvad-simulator.tsx:469,jsx_text,yes,יוצגו לך צורות צבעוניות. לחץ
he-1732,/marvad-simulator,src/routes/marvad-simulator.tsx:469,jsx_text,yes,רק כשרואה
he-1733,/marvad-simulator,src/routes/marvad-simulator.tsx:469,jsx_text,yes,ריבוע ירוק
he-1734,/marvad-simulator,src/routes/marvad-simulator.tsx:470,jsx_text,yes,אל תלחץ אם הופיע ריבוע ירוק ברצף פעמיים.
he-1735,/marvad-simulator,src/routes/marvad-simulator.tsx:472,jsx_text,yes,התחל
he-1736,/marvad-simulator,src/routes/marvad-simulator.tsx:503,jsx_text,yes,לחץ SPACE על ריבוע ירוק שלא הופיע ברצף
he-1737,/marvad-simulator,src/routes/marvad-simulator.tsx:630,jsx_text,yes,ATAVT — אומדן מהירות
he-1738,/marvad-simulator,src/routes/marvad-simulator.tsx:632,jsx_text,yes,כדור ינוע על מסלול וייעלם. נחש את מיקומו בזמן הלחיצה. הזז את הסמן ולחץ
he-1739,/marvad-simulator,src/routes/marvad-simulator.tsx:634,jsx_text,yes,התחל
he-1740,/marvad-simulator,src/routes/marvad-simulator.tsx:669,jsx_text,yes,לחץ SPACE כדי לאשר את המיקום
he-1741,/marvad-simulator,src/routes/marvad-simulator.tsx:675,jsx_text,yes,שגיאה:
he-1742,/marvad-simulator,src/routes/marvad-simulator.tsx:675,jsx_text,yes,· ניקוד:
he-1743,/marvad-simulator,src/routes/marvad-simulator.tsx:678,string,yes,סיים
he-1744,/marvad-simulator,src/routes/marvad-simulator.tsx:678,string,yes,המשך
he-1745,/marvad-simulator,src/routes/marvad-simulator.tsx:711,jsx_text,yes,"ד""ר סולומון"
he-1746,/marvad-simulator,src/routes/marvad-simulator.tsx:712,jsx_text,yes,פסיכולוג קליני · ראיון מובנה
he-1747,/marvad-simulator,src/routes/marvad-simulator.tsx:749,string,yes,מוכן לגיוס
he-1748,/marvad-simulator,src/routes/marvad-simulator.tsx:749,string,yes,תקין עם מקום לשיפור
he-1749,/marvad-simulator,src/routes/marvad-simulator.tsx:749,string,yes,ממליצים על אימון נוסף
he-1750,/marvad-simulator,src/routes/marvad-simulator.tsx:760,jsx_text,yes,שומר תוצאות…
he-1751,/marvad-simulator,src/routes/marvad-simulator.tsx:766,jsx_text,yes,פירוט תוצאות
he-1752,/marvad-simulator,src/routes/marvad-simulator.tsx:767,string,yes,MMPI אישיות
he-1753,/marvad-simulator,src/routes/marvad-simulator.tsx:768,jsx_text,yes,⚠️ זוהו תשובות לא עקביות במדד אמינות
he-1754,/marvad-simulator,src/routes/marvad-simulator.tsx:769,string,yes,CPT — קשב
he-1755,/marvad-simulator,src/routes/marvad-simulator.tsx:770,string,yes,CPT — שגיאות
he-1756,/marvad-simulator,src/routes/marvad-simulator.tsx:771,string,yes,ATAVT — אומדן מהירות
he-1757,/marvad-simulator,src/routes/marvad-simulator.tsx:772,string,yes,ראיון פסיכולוגי
he-1758,/marvad-simulator,src/routes/marvad-simulator.tsx:778,jsx_text,yes,חזרה לדשבורד
he-1759,/marvad-simulator,src/routes/marvad-simulator.tsx:781,jsx_text,yes,אבחון נוסף
he-1760,/profile,src/routes/profile.tsx:80,jsx_text,yes,הכיתה שלי
he-1761,/profile,src/routes/profile.tsx:82,string,yes,לא משויך/ת לכיתה
he-1762,/psych-diagnostic,src/routes/psych-diagnostic.tsx:12,string,yes,אבחון פסיכולוגי-תעסוקתי — Haile Drive AI
he-1763,/psych-diagnostic,src/routes/psych-diagnostic.tsx:26,string,yes,למה בחרת להיות נהג אוטובוס?
he-1764,/psych-diagnostic,src/routes/psych-diagnostic.tsx:27,string,yes,זה הדבר היחיד שמצאתי
he-1765,/psych-diagnostic,src/routes/psych-diagnostic.tsx:28,string,yes,הכסף טוב
he-1766,/psych-diagnostic,src/routes/psych-diagnostic.tsx:29,string,yes,אני אוהב לנהוג ולעזור לאנשים
